null;null;01/04/2017;2.0783571428571426;null;null;null;null;01/04/2009;174.6559285714286;01/04/2008;1.7407000000000001;01/04/2010;1.4873285714285713;null;null;null;null;01/04/2014;1.9978714285714283;01/04/2012;1.9838000000000002;01/04/2006;36.1709;01/03/2013;10.356;01/04/2017;10.356700000000002;01/04/2001;38.29387142857143;01/04/2006;38.52269999999999;01/04/2009;0.2879;01/04/2012;36.77727142857143;null;null;01/04/2010;41.53142857142857;01/03/2015;1.2394;null;null;null;null;01/04/2011;5.428285714285714;null;null;01/04/2009;11.2684;null;null;01/04/2006;24.605185714285714;01/04/2005;25.07175714285714;01/04/2003;31.2045;01/04/2007;0.6028000000000001;01/04/2009;38.572028571428575;01/04/2000;41.569928571428576;01/04/2003;32.3675;01/04/2012;0.5765000000000001;01/04/2009;46.95084285714286;01/04/2004;37.43551428571429;01/04/2006;0.21877142857142856;01/05/2010;4.6317;01/04/2004;6.726571428571428;
null;null;01/04/2018;2.1372714285714283;null;null;null;null;01/04/2010;136.99628571428573;01/04/2009;2.152914285714286;01/04/2011;1.7170142857142856;null;null;null;null;01/04/2015;1.2339285714285713;01/04/2013;1.5604;01/04/2007;32.99774285714286;01/03/2014;11.1126;01/04/2018;11.743800000000002;01/04/2002;34.419471428571434;01/04/2007;32.83878571428571;01/04/2010;0.0;01/04/2013;32.930699999999995;null;null;01/04/2011;56.849542857142865;01/03/2017;1.0291999999999997;null;null;null;null;01/04/2012;2.893942857142857;null;null;01/04/2010;11.218442857142858;null;null;01/04/2007;22.36388571428571;01/04/2006;24.649399999999996;01/04/2004;30.410085714285714;01/04/2008;0.6898999999999998;01/04/2010;36.5139;01/04/2001;38.3559;01/04/2004;36.651471428571426;null;null;01/04/2010;35.890899999999995;01/04/2005;33.318985714285716;01/04/2007;0.3738000000000001;01/05/2011;6.343842857142858;01/04/2005;3.5074;
null;null;null;null;null;null;null;null;01/04/2011;159.5561857142857;01/04/2010;0.4488571428571428;01/04/2012;0.6772;null;null;null;null;01/04/2017;0.7965;01/04/2015;0.0;01/04/2008;33.62185714285714;01/03/2015;9.084571428571428;null;null;01/04/2003;31.2175;01/04/2008;33.81352857142857;01/04/2011;0.1900571428571429;01/04/2014;32.46934285714286;null;null;01/04/2012;34.916314285714286;null;null;null;null;null;null;01/04/2013;1.9956142857142858;null;null;01/04/2011;9.9263;null;null;01/04/2008;21.919928571428574;01/04/2007;22.94;01/04/2005;31.115785714285717;01/04/2009;1.1301000000000003;01/04/2011;36.7391;01/04/2002;36.052814285714284;01/04/2005;32.142071428571434;null;null;01/04/2011;39.7653;01/04/2006;38.99935714285714;01/04/2008;0.9469000000000001;01/05/2012;2.438685714285714;01/04/2006;6.174314285714286;
null;null;null;null;null;null;null;null;01/04/2012;127.58658571428573;01/04/2011;0.7813;01/04/2013;1.1140571428571429;null;null;null;null;null;null;01/04/2016;0.0;01/04/2009;52.06314285714286;01/03/2016;8.074;null;null;01/04/2004;35.7246;01/04/2009;41.1028;01/04/2012;0.12717142857142857;01/04/2015;27.12055714285714;null;null;01/04/2013;32.97899999999999;null;null;null;null;null;null;01/04/2014;2.6047000000000002;null;null;01/04/2012;8.387900000000002;null;null;01/04/2009;25.057700000000004;01/04/2008;21.442199999999996;01/04/2006;35.69548571428572;01/04/2010;0.7809999999999999;01/04/2012;31.796271428571426;01/04/2003;34.0401;01/04/2006;35.18099999999999;null;null;01/04/2012;30.0;01/04/2007;31.659899999999997;01/04/2009;4.644014285714285;01/05/2013;2.164257142857143;01/04/2007;4.6857;
null;null;null;null;null;null;null;null;01/04/2013;123.11374285714285;01/04/2012;0.025299999999999996;01/04/2014;0.9345857142857142;null;null;null;null;null;null;01/04/2018;1.5137000000000003;01/04/2010;37.520557142857136;01/03/2017;8.941957142857143;null;null;01/04/2005;35.7255;01/04/2010;34.8013;01/04/2013;0.0;01/04/2016;26.312957142857147;null;null;01/04/2014;31.620485714285714;null;null;null;null;null;null;01/04/2017;1.513842857142857;null;null;01/04/2013;7.401342857142858;null;null;01/04/2010;24.578642857142857;01/04/2009;25.321385714285714;01/04/2007;31.37045714285714;01/04/2011;0.6963285714285713;01/04/2013;30.71138571428571;01/04/2004;31.22425714285714;01/04/2007;31.764757142857142;null;null;01/04/2013;30.37567142857143;01/04/2008;31.222900000000003;01/04/2010;0.7426;01/05/2014;1.0095285714285713;01/04/2008;9.848885714285714;
null;null;null;null;null;null;null;null;01/04/2014;129.8999142857143;01/04/2013;0.35979999999999995;01/04/2015;1.1285;null;null;null;null;null;null;01/04/2019;1.9595714285714287;01/04/2011;47.94808571428571;01/03/2018;11.235614285714282;null;null;01/04/2006;37.56077142857142;01/04/2011;38.65898571428571;01/04/2014;0.13624285714285714;01/04/2017;26.197585714285715;null;null;01/04/2015;26.217828571428573;null;null;null;null;null;null;null;null;null;null;01/04/2014;7.859299999999999;null;null;01/04/2011;25.2176;01/04/2010;24.377999999999993;01/04/2008;31.45982857142857;01/04/2012;0.48030000000000006;01/04/2017;21.57515714285714;01/04/2005;32.1214;01/04/2008;31.480385714285713;null;null;01/04/2014;33.1823;01/04/2009;49.13214285714287;01/04/2011;0.631;01/05/2015;0.04449999999999999;01/04/2009;22.2952;
null;null;null;null;null;null;null;null;01/04/2015;76.92377142857143;01/04/2014;0.5601857142857143;01/04/2016;0.4857428571428571;null;null;null;null;null;null;null;null;01/04/2012;34.932300000000005;01/03/2019;10.0193;null;null;01/04/2007;31.7096;01/04/2012;33.21877142857143;01/04/2016;0.0;01/04/2019;40.949128571428574;null;null;01/04/2016;24.3467;null;null;null;null;null;null;null;null;null;null;01/04/2015;5.506;null;null;01/04/2012;23.545999999999996;01/04/2011;25.09667142857143;01/04/2009;37.32845714285714;01/04/2013;0.52;null;null;01/04/2006;40.7895;01/04/2009;41.98532857142857;null;null;null;null;01/04/2010;35.6804;01/04/2012;0.12149999999999997;01/05/2016;0.09171428571428572;01/04/2010;11.205014285714286;
null;null;null;null;null;null;null;null;01/04/2016;62.92708571428572;01/04/2017;0.43820000000000003;01/04/2017;0.5128857142857143;null;null;null;null;null;null;null;null;01/04/2013;29.602471428571427;null;null;null;null;01/04/2008;31.2175;01/04/2013;30.602800000000002;01/04/2017;0.0;null;null;null;null;01/04/2017;24.583571428571428;null;null;null;null;null;null;null;null;null;null;01/04/2016;5.795700000000001;null;null;01/04/2013;22.050342857142855;01/04/2012;22.94;01/04/2010;33.80918571428571;01/04/2014;0.7546571428571428;null;null;01/04/2007;35.87271428571428;01/04/2010;27.890800000000006;null;null;null;null;01/04/2011;37.23057142857143;01/04/2013;0.031014285714285713;01/05/2018;3.3873285714285717;01/04/2011;12.593385714285715;
null;null;null;null;null;null;null;null;01/04/2017;113.96617142857143;01/04/2018;0.5661714285714285;01/04/2018;1.3006428571428572;null;null;null;null;null;null;null;null;01/04/2014;34.20697142857143;null;null;null;null;01/04/2009;39.656971428571424;01/04/2014;29.833642857142856;null;null;null;null;null;null;01/04/2018;42.55632857142857;null;null;null;null;null;null;null;null;null;null;01/04/2017;5.156300000000001;null;null;01/04/2014;21.45152857142857;01/04/2013;21.89002857142857;01/04/2011;35.78805714285714;01/04/2016;6.399300000000001;null;null;01/04/2008;35.28809999999999;01/04/2011;41.787414285714284;null;null;null;null;01/04/2012;32.501;01/04/2014;0.0030428571428571423;null;null;01/04/2012;4.409214285714286;
null;null;null;null;null;null;null;null;01/04/2019;166.3060142857143;null;null;01/04/2019;3.584628571428571;null;null;null;null;null;null;null;null;01/04/2015;21.817014285714283;null;null;null;null;01/04/2010;37.896971428571426;01/04/2015;27.620085714285718;null;null;null;null;null;null;01/04/2019;38.83154285714286;null;null;null;null;null;null;null;null;null;null;01/04/2018;6.067428571428572;null;null;01/04/2015;20.067199999999996;01/04/2014;21.138057142857143;01/04/2012;29.7301;null;null;null;null;01/04/2009;40.625099999999996;01/04/2012;33.1576;null;null;null;null;01/04/2013;30.7334;01/04/2015;0.0;null;null;01/04/2013;3.5074;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/04/2016;20.79172857142857;null;null;null;null;01/04/2011;43.79109999999999;01/04/2016;26.638342857142856;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/04/2019;7.282285714285713;null;null;01/04/2016;20.2792;01/04/2015;20.998385714285714;01/04/2013;30.126614285714286;null;null;null;null;01/04/2010;36.0324;01/04/2013;31.330899999999993;null;null;null;null;01/04/2014;27.8792;01/04/2016;0.0;null;null;01/04/2014;4.095614285714285;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/04/2017;17.995399999999997;null;null;null;null;01/04/2012;36.959942857142856;01/04/2017;26.031414285714284;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/04/2016;21.1147;01/04/2014;29.160028571428573;null;null;null;null;01/04/2011;37.155300000000004;01/04/2014;28.94494285714286;null;null;null;null;01/04/2015;24.177914285714284;01/04/2017;0.0;null;null;01/04/2015;2.143042857142857;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/04/2018;27.559914285714285;null;null;null;null;01/04/2013;33.47615714285714;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/04/2018;19.642400000000002;01/04/2015;29.21257142857143;null;null;null;null;01/04/2012;33.54801428571428;01/04/2015;26.043514285714288;null;null;null;null;01/04/2016;22.168199999999995;01/04/2018;0.0;null;null;01/04/2016;1.3752999999999997;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/04/2014;31.958628571428566;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/04/2019;20.696471428571424;01/04/2016;27.98404285714285;null;null;null;null;01/04/2013;30.538900000000005;01/04/2016;23.8707;null;null;null;null;01/04/2017;22.168199999999995;null;null;null;null;01/04/2018;4.813957142857142;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/04/2015;26.313385714285715;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/04/2017;25.923714285714283;null;null;null;null;01/04/2015;25.947399999999995;01/04/2017;22.859200000000005;null;null;null;null;null;null;null;null;null;null;01/04/2019;9.573214285714284;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/04/2016;25.303328571428573;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/04/2018;27.902485714285714;null;null;null;null;01/04/2017;17.905771428571427;01/04/2018;26.406299999999995;null;null;null;null;null;null;null;null;null;null;null;null;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/04/2017;20.542857142857144;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/04/2019;26.985428571428574;null;null;null;null;01/04/2018;23.943214285714287;01/04/2019;26.261300000000002;null;null;null;null;null;null;null;null;null;null;null;null;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/04/2018;25.303328571428573;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/04/2019;29.402628571428572;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/04/2019;26.06808571428572;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
