2018;49.263996438356166;2004;54.48646273972594;2015;100.46065655737696;2009;112.62909999999992;1999;565.8858420765024;1998;52.062950410958926;2000;108.61810712328771;2011;13.301138797814193;2012;28.47806547945206;2004;4.020420273972605;2002;28.281683287671225;1996;219.72213041095912;2003;27.09269180327871;2006;21.13040958904112;1991;59.39313661202191;1996;66.2877454794521;1997;1.252939178082192;2002;73.0911879452054;2014;67.8907619178083;2000;141.02412931506854;2004;17.749274794520527;2008;33.005430410958915;null;null;2001;114.95032958904098;null;null;1999;18.6802942622951;null;null;1996;36.04608904109592;1995;34.73643524590168;1993;52.69145095890407;1997;6.731769315068501;1999;56.661649999999966;1990;64.7706610958905;1993;99.56567863013703;2000;50.586093698630194;1999;152.92737595628407;1994;232.8063695890409;1996;24.920552876712325;2000;26.60934410958904;1994;86.3909115068493;
null;null;2005;64.55163287671238;2016;100.58761753424656;2010;75.25360356164381;2000;576.7845443835618;1999;72.4693622950818;2001;95.90586328767114;2013;12.823063561643838;2013;32.370971506849266;2005;3.623936164383562;2003;26.307616393442654;1997;148.38071616438373;2004;25.328429315068455;2007;17.50856147540987;1992;51.79758410958903;1997;55.2897764383562;1998;0.8783158904109586;2003;97.64942978142072;2015;53.30919262295076;2001;99.49804246575339;2005;14.084998630136996;2009;30.67371999999999;null;null;2002;78.08443013698623;null;null;2000;19.979912876712355;null;null;1997;38.17840712328763;1996;36.096298082191765;1994;56.32369616438352;1998;3.253587397260272;2000;64.92681945205487;1991;69.54693032786885;1994;107.4749832876712;2001;32.71225753424658;2000;171.55916958904098;1995;343.81655163934397;1997;21.964718082191766;2001;21.92740547945205;1995;114.30649207650272;
null;null;2006;76.23072931506849;2017;113.48189972602746;2011;80.69353770491807;2001;559.4581956164382;2000;62.305814246575274;2002;95.04817589041097;2014;14.109076438356158;2014;27.0738912328767;2006;4.967652054794523;2004;17.449759452054792;1998;160.7405679452056;2005;24.96360767123287;2008;17.65230383561645;1993;47.30426821917812;1998;43.158782191780865;1999;1.4691073770491807;2004;87.78874493150691;2016;54.940547123287644;2002;84.62305095890413;2006;27.71415287671233;2010;12.487492054794524;null;null;2003;105.95836229508193;null;null;2001;18.37118356164385;null;null;1998;32.65663342465756;1997;34.330436712328755;1995;65.65278551912583;1999;4.445753278688523;2001;58.366751232876794;1992;56.35513890410963;1995;163.97957404371584;2002;33.02130684931509;2001;121.7251594520548;1996;222.6170315068491;1998;11.136608219178079;2002;21.684710684931506;1996;81.89728547945198;
null;null;2008;95.49763041095895;2018;131.64263890410953;2012;49.721741917808195;2002;558.3160416438354;2001;67.70066109589038;2003;92.06366256830599;2015;17.305576775956265;2015;20.854434426229503;2007;4.207331967213115;2005;16.81170328767122;1999;240.0543519125683;2006;29.409481643835612;2009;22.550976986301407;1994;51.863859178082194;1999;56.60144262295081;2000;2.2845457534246596;2005;62.54804465753421;2017;68.82114383561645;2003;124.45772814207649;2007;14.164009836065585;2011;19.995313661202204;null;null;2004;64.21761205479446;null;null;2002;14.41277726027398;null;null;1999;34.14439098360654;1998;29.00497397260273;1996;67.36680082191792;2000;6.882720273972597;2002;48.89783452054791;1993;59.03608931506854;1996;117.89503671232879;2003;63.59678224043716;2002;119.59108191780825;1997;171.50929890410987;1999;23.060188797814213;2003;25.658133606557385;1997;74.51677589041094;
null;null;2009;83.83043178082193;null;null;2013;55.25851424657523;2003;488.6051248633881;2002;62.3833926027396;2004;72.08240821917806;2016;16.19929808219177;2016;24.86338328767124;2008;6.624312054794518;2006;31.174461369863046;2000;281.56234684931496;2007;19.502002185792364;2010;22.29596273972605;1995;59.53485437158474;2000;60.49730958904106;2001;1.7853660273972634;2006;79.42589506849316;2018;86.97003260273974;2004;99.69371315068483;2008;36.619457534246585;2012;6.53185260273973;null;null;2005;58.64210328767128;null;null;2003;15.308589071038252;null;null;2000;36.63285698630138;1999;31.466518306010894;1997;61.589097260274;2001;5.348378904109582;2003;63.26098169398904;1994;63.1972989041096;1997;84.81378575342468;2004;30.40460356164384;2003;202.56917759562833;1998;142.75267561643847;2000;32.39835753424657;2004;14.545286575342454;1998;46.00903808219177;
null;null;2010;67.30034657534253;null;null;2014;51.41240109589042;2004;382.55055863013695;2003;54.71203387978136;2005;67.20977150684934;2017;12.47117369863013;2018;29.629878082191784;2009;7.415387123287666;2007;21.367961202185782;2001;242.33356438356154;2008;25.21831698630136;2011;23.57499016393445;1996;65.27700547945204;2001;53.20290767123289;2002;1.1822693150684949;2007;55.62754234972678;2019;94.97018579234978;2005;75.30285753424661;2009;31.409044657534235;2013;7.116630136986293;null;null;2006;136.83262958904123;null;null;2004;15.816327397260274;null;null;2001;30.308896164383555;2000;34.04461013698631;1998;51.159874520547916;2002;3.2449101369862996;2004;57.587710958904076;1995;89.36350109289612;1998;69.95159863013704;2005;25.651729589041103;2004;125.23615232876728;1999;250.4450234972677;2001;24.11599205479452;2005;12.270330684931494;1999;90.26527568306011;
null;null;2011;73.20373442622956;null;null;2015;45.12552349726774;2005;411.14028958904106;2004;47.380688219178055;2006;71.44569890410959;2018;26.951558630136983;2019;40.02671065573773;2010;6.065516712328762;2008;31.16697589041096;2002;238.91002575342472;2009;29.31066821917806;2012;18.541581917808212;1997;55.392117534246545;2002;45.12890794520545;2003;1.7250166666666689;2008;94.61721041095898;null;null;2006;107.20880438356166;2011;33.388737704918;2014;6.376320821917813;null;null;2007;77.11674426229504;null;null;2005;14.904845205479443;null;null;2002;27.744848219178053;2001;30.790544383561613;1999;58.48799863387975;2003;9.399798907103813;2005;54.06864876712324;1996;81.30638602739725;1999;103.33016721311472;2006;36.15129890410961;2005;106.19441835616438;2000;254.87026657534227;2002;23.345483835616438;2006;21.092807397260284;2000;112.06504876712317;
null;null;2012;44.46331863013694;null;null;2016;58.55685342465754;2006;454.7613991780825;2005;55.699262739725974;2007;75.08983825136615;null;null;null;null;2011;6.423680601092902;2009;39.8184879452055;2003;322.22060683060096;2010;27.11679863013696;2013;17.532280000000032;1998;45.67163342465754;2003;57.46217622950824;2004;0.8948419178082192;2009;139.15056794520555;null;null;2007;78.61098688524582;2012;15.478845479452051;2015;4.7734497267759615;null;null;2008;158.06634602739726;null;null;2006;17.505370958904088;null;null;2003;28.617122404371628;2002;27.91199397260272;2000;58.99164739726031;2004;8.149881917808203;2006;62.935417808219185;1997;67.24249260273983;2000;117.18274849315061;2009;57.62359780821923;2006;154.94870246575348;2001;186.96538931506853;2003;38.03391065573768;2007;19.464694262295072;2001;84.57607232876704;
null;null;2013;75.00359863013703;null;null;2017;64.51993589041098;2007;435.8828248633879;2006;44.77486301369865;2008;90.57976547945205;null;null;null;null;2012;5.04331178082191;2010;27.319381369863017;2004;229.33095150684957;2011;29.48312349726775;2014;16.073711232876732;1999;57.617183879781436;2004;51.465409863013626;2005;0.7948457534246578;2010;86.31165150684917;null;null;2008;124.99351397260276;2013;10.352490410958904;2016;9.965454520547944;null;null;2009;169.61252465753435;null;null;2007;14.20447431693989;null;null;2004;28.728351232876722;2003;29.310604098360624;2001;49.974119178082226;2005;4.128817534246575;2007;44.087351366120174;1998;56.18345753424661;2001;85.4175405479452;2010;27.58411260273974;2007;101.2849715846994;2002;180.99274904109598;2004;16.96093780821919;2008;31.09327150684929;2002;73.9494534246576;
null;null;2014;56.593281369862964;null;null;2018;92.15871780821918;2008;587.2049046575345;2007;66.94196202185785;2009;105.63481013698618;null;null;null;null;2013;5.3169572602739725;2011;24.863730874316925;2005;169.24402520547966;2012;20.229724109589036;2016;14.422726575342487;2000;62.62135150684926;2005;48.34394794520552;2006;1.5775671232876722;2011;94.26063005464475;null;null;2009;169.1466843835617;2014;14.597576164383575;2017;12.191082739726031;null;null;2010;113.21017917808206;null;null;2008;16.238978082191778;null;null;2005;29.854860821917807;2004;29.628172602739706;2002;42.07957095890408;2006;10.24457890410958;2008;53.855831232876604;1999;64.9441390710383;2002;78.87779671232882;2011;24.328440983606566;2008;191.29389041095902;2003;318.60744699453556;2005;14.577828767123293;2009;37.989135068493184;2003;113.89957459016395;
null;null;2017;68.96512821917808;null;null;null;null;2009;725.6186723287674;2008;70.56103780821914;2010;72.0335575342466;null;null;null;null;2014;4.788058356164385;2012;10.350594520547945;2006;263.9658136986299;2013;16.60378301369863;2017;14.700836438356172;2001;55.44934630136982;2006;61.66314821917814;2009;2.7375646575342474;2012;53.546072054794486;null;null;2010;105.88561863013697;2015;13.354275956284141;null;null;null;null;2011;86.93207704918024;null;null;2009;21.484632054794492;null;null;2006;29.607776164383576;2005;30.343383561643822;2003;46.93408142076507;2007;2.699180874316938;2009;79.60058273972601;2000;72.74458575342473;2003;131.5810636612022;2012;6.152795890410961;2009;254.61715506849322;2004;170.5271712328768;2006;29.14698602739726;2010;19.687899452054804;2004;57.6712230136986;
null;null;2018;118.90043753424669;null;null;null;null;2010;449.57597369863015;2009;73.5011912328767;2011;91.9574590163934;null;null;null;null;2015;3.2562139344262313;2013;17.773288493150663;2007;183.62003579235;2014;20.323080273972636;2018;15.400438630137003;2002;46.34863479452053;2007;46.58595710382517;2010;2.1534561643835595;2013;56.924557808219134;null;null;2011;108.16092814207639;2017;18.816457260273964;null;null;null;null;2012;29.413551232876753;null;null;2010;19.027386575342433;null;null;2007;26.251528415300555;2006;30.4490695890411;2004;45.42648657534249;2008;6.112730958904102;2010;59.76947260273968;2001;62.91244328767122;2004;89.52212027397272;null;null;2010;128.90353589041078;2005;135.002529589041;2007;28.558782240437157;2011;26.505297814207665;2005;40.59618630136986;
null;null;null;null;null;null;null;null;2011;532.1990344262296;2010;53.654879726027396;2012;39.40231780821916;null;null;null;null;2017;3.5351964383561625;2015;9.675987704918033;2008;247.18959397260303;2015;19.189545628415306;null;null;2003;54.17321120218584;2008;54.175849041095844;2011;1.776357103825139;2014;54.183738082191816;null;null;2012;59.642810410958916;null;null;null;null;null;null;2013;51.2781904109589;null;null;2011;15.726231147540968;null;null;2008;27.055247397260256;2007;26.55101448087432;2005;45.12402739726033;2009;15.242781643835626;2011;55.71718087431691;2002;54.96765260273974;2005;72.27728356164381;null;null;2011;116.17292896174868;2006;248.032902191781;2008;52.863268767123216;2012;7.887161369863017;2006;89.49076794520548;
null;null;null;null;null;null;null;null;2012;322.72909205479453;2011;53.05430464480867;2013;53.81201808219181;null;null;null;null;null;null;2016;14.661418904109595;2009;288.35678739725995;2016;16.097238630137;null;null;2004;53.1152482191781;2009;67.72503506849313;2012;0.833121369863014;2015;45.4584699453552;null;null;2013;68.68409479452049;null;null;null;null;null;null;2014;58.4487320547945;null;null;2012;13.01608657534246;null;null;2009;31.52708054794522;2008;27.00979945205481;2006;50.4276569863014;2010;5.9960038356164365;2012;40.74070821917809;2003;73.64001912568295;2006;104.71093534246562;null;null;2012;59.72338273972603;2007;189.48062158469935;2009;76.35314383561645;2013;9.662718082191779;2007;82.4573101092896;
null;null;null;null;null;null;null;null;2013;427.73329315068486;2012;28.28926575342467;2014;54.566050410958894;null;null;null;null;null;null;2018;16.784638904109592;2010;219.11308465753427;2017;22.250678904109595;null;null;2005;51.61770739726031;2010;61.48602821917804;2013;0.9313169863013697;2016;48.70081616438358;null;null;2014;69.16448931506838;null;null;null;null;null;null;2017;80.11001972602737;null;null;2013;13.573866301369863;null;null;2010;30.738549863013688;2009;32.4643194520548;2007;42.01262786885252;2011;4.542921038251372;2013;43.47266054794522;2004;60.99344219178092;2007;75.94557896174861;null;null;2013;83.58780027397255;2008;302.6227978082191;2010;19.247059452054806;2014;10.769210410958902;2008;147.39941945205456;
null;null;null;null;null;null;null;null;2014;370.70035424657544;2013;51.84391479452056;2015;52.35590081967216;null;null;null;null;null;null;2019;31.230920765027314;2011;229.53768360655738;2018;24.70814630136985;null;null;2006;59.677381917808276;2011;58.54834316939893;2014;1.4217649315068488;2017;61.25873890410955;null;null;2015;54.2877669398907;null;null;null;null;null;null;null;null;null;null;2014;11.608145479452055;null;null;2011;30.753826229508153;2010;30.67747643835615;2008;46.32863616438361;2012;1.274506575342465;2017;37.872243013698615;2005;52.251318356164425;2008;117.37446547945206;null;null;2014;93.70313589041098;2009;387.3590043835616;2011;29.112876229508206;2015;6.561997540983612;2009;220.05795260273968;
null;null;null;null;null;null;null;null;2015;312.6050243169399;2014;41.561449863013735;2016;70.6615687671233;null;null;null;null;null;null;null;null;2012;116.09896465753431;2019;20.561514754098347;null;null;2007;46.411461475409844;2012;44.40524027397259;2016;0.8522605479452049;2019;89.05192295081973;null;null;2016;55.17897780821915;null;null;null;null;null;null;null;null;null;null;2015;9.663931147540989;null;null;2012;27.27848821917808;2011;30.95331311475408;2009;57.46190246575349;2013;4.022741369863012;null;null;2006;75.87728986301364;2009;161.42834904109571;null;null;null;null;2010;184.7795123287672;2012;3.429789589041097;2016;11.094516438356177;2010;64.10173260273974;
null;null;null;null;null;null;null;null;2016;394.4561219178077;2017;40.167009589041136;2017;64.86277452054797;null;null;null;null;null;null;null;null;2013;218.5210720547943;null;null;null;null;2008;52.14871890410958;2013;41.17966958904107;2017;0.8270794520547943;null;null;null;null;2017;73.9357189041095;null;null;null;null;null;null;null;null;null;null;2016;9.667140273972601;null;null;2013;25.422896164383566;2012;26.9626394520548;2010;49.77432931506852;2014;3.9646090410958856;null;null;2007;54.04483606557376;2010;76.75876602739724;null;null;null;null;2011;170.17202677595617;2013;9.844773150684917;2018;28.606456438356126;2011;99.31654890710391;
null;null;null;null;null;null;null;null;2017;394.00836520547955;2018;98.79870767123292;2018;127.14497534246574;null;null;null;null;null;null;null;null;2014;197.26546328767145;null;null;null;null;2009;66.01086876712327;2014;42.13080465753423;null;null;null;null;null;null;2018;93.07158684931495;null;null;null;null;null;null;null;null;null;null;2017;10.99095698630136;null;null;2014;25.189809589041122;2013;26.43927123287671;2011;49.21236202185798;2016;8.002814246575346;null;null;2008;69.5856879452055;2011;85.41775765027317;null;null;null;null;2012;79.69921616438354;2014;12.00006493150685;null;null;2012;20.5353808219178;
null;null;null;null;null;null;null;null;2019;794.4853469945349;null;null;2019;133.66842923497265;null;null;null;null;null;null;null;null;2015;150.92092568306012;null;null;null;null;2010;65.52689123287664;2015;39.17379071038253;null;null;null;null;null;null;2019;100.48828469945347;null;null;null;null;null;null;null;null;null;null;2018;11.700240821917797;null;null;2015;24.40829207650277;2014;25.912018630136977;2012;41.022535342465794;null;null;null;null;2009;93.33960520547951;2012;53.362655890410885;null;null;null;null;2013;138.84830164383575;2015;3.715727868852459;null;null;2013;42.09161123287673;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2016;196.39398958904104;null;null;null;null;2011;63.07285765027319;2016;40.83000794520549;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2019;12.313299999999996;null;null;2016;23.754620273972645;2015;24.968756284153034;2013;41.73240986301367;null;null;null;null;2010;63.15054000000001;2013;61.116059726027395;null;null;null;null;2014;137.50847561643843;2016;9.254590136986298;null;null;2014;44.18045780821915;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2017;196.46813890410962;null;null;null;null;2012;47.50415068493155;2017;61.978266849315006;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2016;24.497661369863007;2014;39.85166191780822;null;null;null;null;2011;62.74080655737706;2014;64.05979917808217;null;null;null;null;2015;104.40443661202178;2017;14.18757643835616;null;null;2015;21.271725136612034;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2018;237.84906465753411;null;null;null;null;2013;45.42229890410956;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2018;25.200664383561644;2015;38.355746721311476;null;null;null;null;2012;45.744639452054784;2015;54.254056557377034;null;null;null;null;2016;135.24604273972594;2018;25.753746575342497;null;null;2016;39.540673150684924;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2014;45.70553589041098;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2019;25.129491803278704;2016;36.79884986301372;null;null;null;null;2013;48.57185616438355;2016;52.28289095890409;null;null;null;null;2017;246.77785726027406;null;null;null;null;2018;101.25170301369873;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2015;37.39025683060102;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2017;37.9640890410959;null;null;null;null;2015;41.336931147541016;2017;85.06677342465744;null;null;null;null;null;null;null;null;null;null;2019;172.98607459016387;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2016;39.319297534246566;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2018;39.169457260274015;null;null;null;null;2017;37.33534602739727;2018;87.42768821917811;null;null;null;null;null;null;null;null;null;null;null;null;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2017;42.5510887671233;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2019;39.322998087431735;null;null;null;null;2018;50.84725506849314;2019;113.04951748633871;null;null;null;null;null;null;null;null;null;null;null;null;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2018;38.68707835616433;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2019;62.261064480874346;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2019;50.09440054644804;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
